framework_id,domain,subdomain,item_id,item_type,question_text,maturity_level,text_english,response_type,scoring_note
IS4H_ORG,Management and Governance,Leadership and Coordination,MGO_1.1.3,question,"Decisions mechanisms for IS4H strategic priorities, investments and technical approaches.",2,"There is no formal governance structure within the institution, but IS4H issues are routinely discussed within the Institution's executive leadership body.",scale,
IS4H_ORG,Management and Governance,Leadership and Coordination,MGO_1.1.3,question,"Decisions mechanisms for IS4H strategic priorities, investments and technical approaches.",3,There is a formal IS4H governance structure within the institution in adoption.,scale,
IS4H_ORG,Management and Governance,Leadership and Coordination,MGO_1.1.3,question,"Decisions mechanisms for IS4H strategic priorities, investments and technical approaches.",4,There is an institutional governance structure with key institutional managerial stakeholders implemented in most entities.,scale,
IS4H_ORG,Management and Governance,Leadership and Coordination,MGO_1.1.3,question,"Decisions mechanisms for IS4H strategic priorities, investments and technical approaches.",5,The institutional governance structure is fully integrated with the IS4H governance structure in entire the institution.,scale,
IS4H_ORG,Management and Governance,Strategic and Operational Plans,MGO_1.2,heading,Strategic and Operational Plans,,"Addressing IS4H under policies, strategies and SOPs at the institutional level. Mechanisms for developing or adopting an IS4H governance strategy or policy that promotes a better decision- and informed policy-making mechanisms.",,
IS4H_ORG,Management and Governance,Strategic and Operational Plans,MGO_1.2.1,question,Strategic and Operational Plans,1,There is no current Institutional Strategic IS4H Plan and IS4H components are not reflected in operational plans.,scale,
IS4H_ORG,Management and Governance,Strategic and Operational Plans,MGO_1.2.1,question,Strategic and Operational Plans,2,"There is a institutional Strategic IS4H Plan, but it does not address IS4H. Some individual teams/units/departments include some components of IS4H in their operational plans.",scale,
IS4H_ORG,Management and Governance,Strategic and Operational Plans,MGO_1.2.1,question,Strategic and Operational Plans,3,There is a current institutional Strategic IS4H Plan that includes priorities for strengthening health information. IS4H is included within operational plans of institution,scale,
IS4H_ORG,Management and Governance,Strategic and Operational Plans,MGO_1.2.1,question,Strategic and Operational Plans,4,There is a formal strategic plan in place among institutional authorities for strengthening IS4H that reflects the IS4H Strategic Framework. Operational plans of the units/departments within institution reflect IS4H activities and outcomes based on the IS4H Strategic Plan.,scale,
IS4H_ORG,Management and Governance,Strategic and Operational Plans,MGO_1.2.1,question,Strategic and Operational Plans,5,"There is an institutional Strategic IS4H Plan, and operational plans are aligned and integrated across multisectoral stakeholders.",scale,
IS4H_ORG,Management and Governance,Strategic and Operational Plans,MGO_1.2.2,question,There is an institutional IS4H Strategic Plan.,1,There is no current Institutional Strategic IS4H Plan.,scale,
IS4H_ORG,Management and Governance,Strategic and Operational Plans,MGO_1.2.2,question,There is an institutional IS4H Strategic Plan.,2,"There is a current Institutional Strategic IS4H Plan, but it does not address components of IS4H.",scale,
IS4H_ORG,Management and Governance,Strategic and Operational Plans,MGO_1.2.2,question,There is an institutional IS4H Strategic Plan.,3,There is a current Institutional Strategic IS4H Plan that includes a priority for strengthening health information that reflects two or more strategic domains within the IS4H framework.,scale,
IS4H_ORG,Management and Governance,Strategic and Operational Plans,MGO_1.2.2,question,There is an institutional IS4H Strategic Plan.,4,There is a formal strategic plan in place among institutional authorities for strengthening IS4H that reflects all of the domains in the IS4H Strategic Framework,scale,
IS4H_ORG,Management and Governance,Strategic and Operational Plans,MGO_1.2.2,question,There is an institutional IS4H Strategic Plan.,5,There is a comprehensive Institutional Strategic IS4H Plan that includes strategic goals and initiatives from multi-sectoral partners.,scale,
IS4H_ORG,Management and Governance,Strategic and Operational Plans,MGO_1.2.3,question,There is an institutional IS4H operational plan.,1,IS4H components are not reflected in operational plans.,scale,
IS4H_ORG,Management and Governance,Strategic and Operational Plans,MGO_1.2.3,question,There is an institutional IS4H operational plan.,2,Some teams/units/departments are are developing their operational plans to include IS4H components.,scale,
IS4H_ORG,Management and Governance,Strategic and Operational Plans,MGO_1.2.3,question,There is an institutional IS4H operational plan.,3,IS4H is specifically included within the operational plan of some teams/units/departments,scale,
IS4H_ORG,Management and Governance,Strategic and Operational Plans,MGO_1.2.3,question,There is an institutional IS4H operational plan.,4,IS4H is specifically included within the operational plan of most teams/units/departments,scale,
IS4H_ORG,Management and Governance,Strategic and Operational Plans,MGO_1.2.3,question,There is an institutional IS4H operational plan.,5,IS4H operational is fully aligned with Institutional IS4H Strategic Plan of the Institution.,scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3,heading,Institutional Structure and Functions,,"institutional structure & information flows of health-related institutions, roles and responsibilities of IS4H actors.",,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.1,question,Institutional Structure and Functions,1,"Some IS4H functions are formally defined and performed, but there are significant gaps",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.1,question,Institutional Structure and Functions,2,"There are gaps in IS4H services or functions, and/or services and functions may be duplicated across teams/units/departments.",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.1,question,Institutional Structure and Functions,3,"Accountability and responsibility for IS4H functions within institution have been defined, and there are plans in place for institutional restructuring or re-alignment to rationalize functions and decision-making.",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.1,question,Institutional Structure and Functions,4,"An institutional structure that defines clear accountabilities and responsibilities for IS4H has been fully implemented within institution, and is reflected in unit/program mandates and job descriptions.",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.1,question,Institutional Structure and Functions,5,"IS4H functions are defined, performed and aligned across stakeholders. Functions are integrated across stakeholders, optimizing performance, value and investments at the institutional level.",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.2,question,There is a documented and formally adopted structure (organigram) for the institution.,1,No formal institutional structure is defined.,scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.2,question,There is a documented and formally adopted structure (organigram) for the institution.,2,"Yes, but the institutional structure has not yet been formally approved or published.",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.2,question,There is a documented and formally adopted structure (organigram) for the institution.,3,"Yes, but IS4H roles and responsibilities are not fully reflected.",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.2,question,There is a documented and formally adopted structure (organigram) for the institution.,4,"Yes, with IS4H roles and responsibilities fully reflected.",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.2,question,There is a documented and formally adopted structure (organigram) for the institution.,5,"Yes, with IS4H fully reflected and aligned with institutional structures across multisectoral partners.",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.3,question,The overall leadership and accountability for IS4H is defined.,1,IS4H responsibility is not currently defined and there is no clear leadership for IS4H.,scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.3,question,The overall leadership and accountability for IS4H is defined.,2,"Responsibility for IS4H is defined within institution for teams/units/departments, but there is no clear leadership for IS4H.",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.3,question,The overall leadership and accountability for IS4H is defined.,3,"Leadership for IS4H is defined, and there are formal plans for institutional re-structuring to clearly define roles and responsibilities within the institution.",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.3,question,The overall leadership and accountability for IS4H is defined.,4,"Responsibility for IS4H is defined and integrated in the institution, and leadership is well defined.",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.3,question,The overall leadership and accountability for IS4H is defined.,5,Leadership and accountabilities for IS4H are well defined across multi-sectoral national partners.,scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.4,question,Change management program is integrated into the institutional culture-capacity.,1,There is no awareness of the importance of change management at the leadership level.,scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.4,question,Change management program is integrated into the institutional culture-capacity.,2,"There is awareness of principles, but no institutional capacity to implement change management methodologies",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.4,question,Change management program is integrated into the institutional culture-capacity.,3,Some capacity for change management but lack institutional resources,scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.4,question,Change management program is integrated into the institutional culture-capacity.,4,There is a formal and efficient change management program unit or team.,scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.4,question,Change management program is integrated into the institutional culture-capacity.,5,Change management is an integral part of initiatives and projects,scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.5,subheading,There are formally defined institutional functions for:,,,,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.5.1,question,Information Technology Management,1,Some IS4H functions formally present and performed with significant gaps.,scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.5.1,question,Information Technology Management,2,"Most functions are performed but not formally defined, and/or there are overlapping accountabilities or duplication of efforts.",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.5.1,question,Information Technology Management,3,"Functions are defined, and there are plans to address gaps and to align accountabilities.",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.5.1,question,Information Technology Management,4,Functions are fully defined and accountabilities are aligned within the institution,scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.5.1,question,Information Technology Management,5,Functions are fully defined and accountabilities are aligned across multisectoral partners,scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.5.2,question,Information Management and Analysis,1,Some IS4H functions formally present and performed with significant gaps.,scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.5.2,question,Information Management and Analysis,2,"Most functions are performed but not formally defined, and/or there are overlapping accountabilities or duplication of efforts.",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.5.2,question,Information Management and Analysis,3,"Functions are defined, and there are plans to address gaps and to align accountabilities.",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.5.2,question,Information Management and Analysis,4,Functions are fully defined and accountabilities are aligned within the institution,scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.5.2,question,Information Management and Analysis,5,Functions are fully defined and accountabilities are aligned across multisectoral partners,scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.5.3,question,Health Informatics,1,Some IS4H functions formally present and performed with significant gaps.,scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.5.3,question,Health Informatics,2,"Most functions are performed but not formally defined, and/or there are overlapping accountabilities or duplication of efforts.",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.5.3,question,Health Informatics,3,"Functions are defined, and there are plans to address gaps and to align accountabilities.",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.5.3,question,Health Informatics,4,Functions are fully defined and accountabilities are aligned within the institution,scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.5.3,question,Health Informatics,5,Functions are fully defined and accountabilities are aligned across multisectoral partners,scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.5.4,question,Knowledge and Performance Management,1,Some IS4H functions formally present and performed with significant gaps.,scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.5.4,question,Knowledge and Performance Management,2,"Most functions are performed but not formally defined, and/or there are overlapping accountabilities or duplication of efforts.",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.5.4,question,Knowledge and Performance Management,3,"Functions are defined, and there are plans to address gaps and to align accountabilities.",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.5.4,question,Knowledge and Performance Management,4,Functions are fully defined and accountabilities are aligned within the institution,scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.5.4,question,Knowledge and Performance Management,5,Functions are fully defined and accountabilities are aligned across multisectoral partners,scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.6,subheading,There are policies and standard operating procedures defined to guide activities and processes within the IS4H core functions:,,,,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.6.1,question,Information Technology Management,1,"There are few, if any, policies/SOPs defined to guide the activities and processes across IS4H domains.",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.6.1,question,Information Technology Management,2,"There are some policies/SOPs defined to guide IS4H activities and processes, but many are out of date, or not formally adopted within the institution",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.6.1,question,Information Technology Management,3,"Specific gaps in policies/SOPs have been identified, and there are plans in progress to update and adopt policies/SOPs within the institution",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.6.1,question,Information Technology Management,4,Policies/SOPs are well defined and formally adopted to guide IS4H activities and processes within the institution,scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.6.1,question,Information Technology Management,5,"Policies/SOPs are to guide IS4H activities and processes, and are integrated and aligned across multisectoral stakeholders.",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.6.2,question,Information Management and Analysis,1,"There are few, if any, policies/SOPs defined to guide the activities and processes across IS4H domains.",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.6.2,question,Information Management and Analysis,2,"There are some policies/SOPs defined to guide IS4H activities and processes, but many are out of date, or not formally adopted within the institution",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.6.2,question,Information Management and Analysis,3,"Specific gaps in policies/SOPs have been identified, and there are plans in progress to update and adopt policies/SOPs within the institution",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.6.2,question,Information Management and Analysis,4,Policies/SOPs are well defined and formally adopted to guide IS4H activities and processes within the institution,scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.6.2,question,Information Management and Analysis,5,"Policies/SOPs are to guide IS4H activities and processes, and are integrated and aligned across multi-sectoral stakeholders.",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.6.3,question,Health Informatics,1,"There are few, if any, policies/SOPs defined to guide the activities and processes across IS4H domains.",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.6.3,question,Health Informatics,2,"There are some policies/SOPs defined to guide IS4H activities and processes, but many are out of date, or not formally adopted within institution",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.6.3,question,Health Informatics,3,"Specific gaps in policies/SOPs have been identified, and there are plans in progress to update and adopt policies/SOPs within institution",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.6.3,question,Health Informatics,4,Policies/SOPs are well defined and formally adopted to guide IS4H activities and processes within the institution,scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.6.3,question,Health Informatics,5,"Policies/SOPs are to guide IS4H activities and processes, and are integrated and aligned across multi-sectoral stakeholders.",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.6.4,question,Knowledge and Performance Management,1,"There are few, if any, policies/SOPs defined to guide the activities and processes across IS4H domains.",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.6.4,question,Knowledge and Performance Management,2,"There are some policies/SOPs defined to guide IS4H activities and processes, but many are out of date, or not formally adopted within institution",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.6.4,question,Knowledge and Performance Management,3,"Specific gaps in policies/SOPs have been identified, and there are plans in progress to update and adopt policies/SOPs within institution",scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.6.4,question,Knowledge and Performance Management,4,Policies/SOPs are well defined and formally adopted to guide IS4H activities and processes within the institution,scale,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.6.4,question,Knowledge and Performance Management,5,"Policies/SOPs are to guide IS4H activities and processes, and are integrated and aligned across multi-sectoral stakeholders.",scale,
IS4H_ORG,Management and Governance,Financial Resources,MGO_1.4,heading,Financial Resources,,"Budget for IS4H implementation, sustainability, investment. Resources mobilization plans and ERP systems.",,
IS4H_ORG,Management and Governance,Financial Resources,MGO_1.4.1,question,Financial Resources,1,"IS4H activities/resources are not formally identified in unit/department budgets. While it is sometimes possible to secure one-time financial resources for IS4H investments, required investments are difficult to sustain.",scale,
IS4H_ORG,Management and Governance,Financial Resources,MGO_1.4.1,question,Financial Resources,2,"IS4H activities are identified in unit/department annual budgets of institution, but are not integrated or aligned across units/departments. The financial resources requirements to effectively sustain IS4H have been identified, but there is no plan to address gaps.",scale,
IS4H_ORG,Management and Governance,Financial Resources,MGO_1.4.1,question,Financial Resources,3,There is a plan in place for resource mobilization for specific IS4H capital investments. Financial resources secured for the sustainable implementation. Operations of IS4H have been secured with annual budgets.,scale,
IS4H_ORG,Management and Governance,Financial Resources,MGO_1.4.1,question,Financial Resources,4,An IS4H investment framework is established at the institutional level.,scale,
IS4H_ORG,Management and Governance,Financial Resources,MGO_1.4.1,question,Financial Resources,5,"IS4H is fully sustainable, supported by an investment model that ensures the required human resources, processes, legal-ethical framework, knowledge and technologies are available to deliver ISH effectively, and to continually invest in new capabilities as they emerge.",scale,
IS4H_ORG,Management and Governance,Financial Resources,MGO_1.4.2,question,Financial requirements and resources for IS4H are available.,1,"Financial requirements for IS4H are not known, although it is sometime possible to secure one-time, limited financial resources.",scale,
IS4H_ORG,Management and Governance,Financial Resources,MGO_1.4.2,question,Financial requirements and resources for IS4H are available.,2,"Financial resource requirements for some components of IS4H are known, but there is no plan in place to address financial resource gaps.",scale,
IS4H_ORG,Management and Governance,Financial Resources,MGO_1.4.2,question,Financial requirements and resources for IS4H are available.,3,"Financial requirements for IS4H are known. Although the required financial resources are not fully available, there is a resource mobilization strategy in place.",scale,
IS4H_ORG,Management and Governance,Financial Resources,MGO_1.4.2,question,Financial requirements and resources for IS4H are available.,4,There is an IS4H investment framework at the institutional level that identifies financial resource requirements and investment sources.,scale,
IS4H_ORG,Management and Governance,Financial Resources,MGO_1.4.2,question,Financial requirements and resources for IS4H are available.,5,"IS4H is sustainable supported by an investment model that address both short-term operational finance resource requirements, and longer-term innovation and capacity development.",scale,
IS4H_ORG,Management and Governance,Financial Resources,MGO_1.4.3,question,"There are formal budgets for planning, implementing and sustaining IS4H.",1,Budgets do not specifically include line-items for IS4H components.,scale,
IS4H_ORG,Management and Governance,Financial Resources,MGO_1.4.3,question,"There are formal budgets for planning, implementing and sustaining IS4H.",2,"Budgets do no include specific line-items for IS4H components, but budgets do include IS4H components under other line-items (e.g. program budgets).",scale,
IS4H_ORG,Management and Governance,Financial Resources,MGO_1.4.3,question,"There are formal budgets for planning, implementing and sustaining IS4H.",3,"Units/departments have line-items for some IS4H components in their budgets, but it is not possible to roll-up these budgets at the institutional level.",scale,
IS4H_ORG,Management and Governance,Financial Resources,MGO_1.4.3,question,"There are formal budgets for planning, implementing and sustaining IS4H.",4,There are specific budget line-items for IS4H components that are consistent across units/departments and that can be rolled up across the institution,scale,
IS4H_ORG,Management and Governance,Financial Resources,MGO_1.4.3,question,"There are formal budgets for planning, implementing and sustaining IS4H.",5,There are specific budget line-items for IS4H components that are consistent across multi-sectoral stakeholders that can be rolled up at the institutional level.,scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5,heading,Human Resources,,"Human capital for planning, implementing, and managing IS4H. Competency building activities to strengthen to IS4H skills. Job functions identified to effectively support IS4H.",,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.1,question,Human Resources,1,There is little awareness of the human resource requirements to support IS4H.,scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.1,question,Human Resources,2,"There are identified human resource constraints for planning, implementing, and managing IS4H, but there is no formal plan for addressing human resource needs.",scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.1,question,Human Resources,3,"Skills and job functions required to effectively support IS4H have been identified, although not all resources have yet been secured. There are is some evidence of competency building activities (training, workshops, conferences) for IS4H domains but these are typically ad hoc.",scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.1,question,Human Resources,4,"Sufficient human resources with the required skills to effectively implement and sustain IS4H have been secured. Relevant IS4H skills and competency development are integrated into training plans for leadership, management and staff.",scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.1,question,Human Resources,5,There is a institutional strategy for building IS4H human resource competencies that includes international educational institutions to ensure the long term availability of skilled IS4H resources.,scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.2,subheading,There are identified human resource requirements for:,,,,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.2.1,question,Information Technology Management,1,No IS4H human resource requirements have been identified.,scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.2.1,question,Information Technology Management,2,"Human resource requirements have been identified, but there are no formal plans to address gaps",scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.2.1,question,Information Technology Management,3,There are short-term plans in place to address human resource gaps.,scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.2.1,question,Information Technology Management,4,There is a long-term IS4H human resources strategy in place that reflects the overall IS4H strategic priorities.,scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.2.1,question,Information Technology Management,5,There is a institutional IS4H human resource strategy in place aligned with multisectoral partners.,scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.2.2,question,Information Management and Analysis,1,No IS4H human resource requirements have been identified.,scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.2.2,question,Information Management and Analysis,2,"Human resource requirements have been identified, but there are no formal plans to address gaps",scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.2.2,question,Information Management and Analysis,3,There are short-term plans in place to address human resource gaps.,scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.2.2,question,Information Management and Analysis,4,There is a long-term IS4H human resources strategy in place that reflects the overall IS4H strategic priorities.,scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.2.2,question,Information Management and Analysis,5,There is an institutional IS4H human resource strategy in place aligned with multisectoral partners.,scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.2.3,question,Health Informatics,1,No IS4H human resource requirements have been identified.,scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.2.3,question,Health Informatics,2,"Human resource requirements have been identified, but there are no formal plans to address gaps",scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.2.3,question,Health Informatics,3,There are short-term plans in place to address human resource gaps.,scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.2.3,question,Health Informatics,4,There is a long-term IS4H human resources strategy in place that reflects the overall IS4H strategic priorities.,scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.2.3,question,Health Informatics,5,There is an institutional IS4H human resource strategy in place aligned with multisectoral partners.,scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.2.4,question,Knowledge and Performance Management,1,No IS4H human resource requirements have been identified.,scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.2.4,question,Knowledge and Performance Management,2,"Human resource requirements have been identified, but there are no formal plans to address gaps",scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.2.4,question,Knowledge and Performance Management,3,There are short-term plans in place to address human resource gaps.,scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.2.4,question,Knowledge and Performance Management,4,There is a long-term IS4H human resources strategy in place that reflects the overall IS4H strategic priorities.,scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.2.4,question,Knowledge and Performance Management,5,There is an institutional IS4H human resource strategy in place aligned with multisectoral partners.,scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.3,subheading,Human resources with the required knowledge and skills to effectively implement and sustain IS4H are available:,,,,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.3.1,question,Information Technology Management,1,There are few IS4H human resources available.,scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.3.1,question,Information Technology Management,2,"There are some IS4H human resources available, but not sufficient to effectively plan and implement IS4H.",scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.3.1,question,Information Technology Management,3,"There are IS4H human resources available, but recruitment and retention of skilled resources is an ongoing challenge.",scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.3.1,question,Information Technology Management,4,There is enough human resource capacity to effectively sustain IS4H.,scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.3.1,question,Information Technology Management,5,There is enough human resource capacity to drive continuous innovation across all the core IS4H domains.,scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.3.2,question,Information Management and Analysis,1,There are few IS4H human resources available.,scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.3.2,question,Information Management and Analysis,2,"There are some IS4H human resources available, but not sufficient to effectively plan and implement IS4H.",scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.3.2,question,Information Management and Analysis,3,"There are IS4H human resources available, but recruitment and retention of skilled resources is an ongoing challenge.",scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.3.2,question,Information Management and Analysis,4,There is enough human resource capacity to effectively sustain IS4H.,scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.3.2,question,Information Management and Analysis,5,There is enough human resource capacity to drive continuous innovation across all the core IS4H domains.,scale,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.3.3,question,Health Informatics,1,There are few IS4H human resources available.,scale,
