framework_id,domain,subdomain,item_id,item_type,question_text,maturity_level,text_english,response_type,scoring_note
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.2,question,There is an official institutional taxonomy for the classification of documents,5,Fully implemented nationally,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.3,question,Use of KM metrics,1,There are no metrics on the use of KM tools,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.3,question,Use of KM metrics,2,There are some metrics of use on some KM tools used for basic use reports to authorities,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.3,question,Use of KM metrics,3,Metrics are used to quantitatively measure organizational knowledge management processes and capacities,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.3,question,Use of KM metrics,4,Result of KM metrics is used for statistics and diagnosis,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.3,question,Use of KM metrics,5,The result of KM metrics Are used to improve performance,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.4,question,Knowledge transfer from experienced to new staff is,1,Not practiced,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.4,question,Knowledge transfer from experienced to new staff is,2,Practiced ad hoc as an individual initiative,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.4,question,Knowledge transfer from experienced to new staff is,3,Process and/or SOP under development,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.4,question,Knowledge transfer from experienced to new staff is,4,"Part of the Institutional policy, but not consistently practiced",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.4,question,Knowledge transfer from experienced to new staff is,5,Part of the Institutional policy and fully implemented,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.5,question,Organizational knowledge is shared,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.5,question,Organizational knowledge is shared,2,"On demand and in person, is an individual voluntary process based on confident",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.5,question,Organizational knowledge is shared,3,Some facilities/units/areas do as part of their institutional processes,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.5,question,Organizational knowledge is shared,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.5,question,Organizational knowledge is shared,5,Established in a formal process and operationalized among areas of the organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.6,question,There is a coaching and mentoring program,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.6,question,There is a coaching and mentoring program,2,Practiced ad hoc as an individual initiative,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.6,question,There is a coaching and mentoring program,3,"Some facilities/units/teams are developing a program, currently informal initiatives",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.6,question,There is a coaching and mentoring program,4,Most facilities/units/teams have a program in place,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.6,question,There is a coaching and mentoring program,5,In process of implementation through all the institution,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7,subheading,There are established KM institutional methodologies for,,,,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.1,question,Preservation of the institutional memory,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.1,question,Preservation of the institutional memory,2,"On demand and in person, is an individual voluntary process based on confidence",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.1,question,Preservation of the institutional memory,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.1,question,Preservation of the institutional memory,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.1,question,Preservation of the institutional memory,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.2,question,Open access/open source,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.2,question,Open access/open source,2,"On demand and in person, is an individual voluntary process based on confidence",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.2,question,Open access/open source,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.2,question,Open access/open source,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.2,question,Open access/open source,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.3,question,Research for health,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.3,question,Research for health,2,"On demand and in person, is an individual voluntary process based on confidence",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.3,question,Research for health,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.3,question,Research for health,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.3,question,Research for health,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.4,question,Repositories,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.4,question,Repositories,2,"On demand and in person, is an individual voluntary process based on confidence",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.4,question,Repositories,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.4,question,Repositories,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.4,question,Repositories,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.5,question,Information access,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.5,question,Information access,2,"On demand and in person, is an individual voluntary process based on confidence",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.5,question,Information access,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.5,question,Information access,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.5,question,Information access,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.6,question,Editorial or publishing,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.6,question,Editorial or publishing,2,"On demand and in person, is an individual voluntary process based on confidence",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.6,question,Editorial or publishing,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.6,question,Editorial or publishing,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.6,question,Editorial or publishing,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.7,question,Mentoring,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.7,question,Mentoring,2,"On demand and in person, is an individual voluntary process based on confidence",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.7,question,Mentoring,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.7,question,Mentoring,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.7,question,Mentoring,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.8,question,Travel reports,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.8,question,Travel reports,2,"On demand and in person, is an individual voluntary process based on confidence",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.8,question,Travel reports,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.8,question,Travel reports,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.8,question,Travel reports,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.9,question,Meeting reports,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.9,question,Meeting reports,2,"On demand and in person, is an individual voluntary process based on confidence",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.9,question,Meeting reports,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.9,question,Meeting reports,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.9,question,Meeting reports,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.10,question,Communities of practice,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.10,question,Communities of practice,2,"On demand and in person, is an individual voluntary process based on confidence",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.10,question,Communities of practice,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.10,question,Communities of practice,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.10,question,Communities of practice,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.11,question,Lessons learned,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.11,question,Lessons learned,2,"On demand and in person, is an individual voluntary process based on confidence",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.11,question,Lessons learned,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.11,question,Lessons learned,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.11,question,Lessons learned,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.12,question,Critical Information sharing and managing,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.12,question,Critical Information sharing and managing,2,"On demand and in person, is an individual voluntary process based on confidence",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.12,question,Critical Information sharing and managing,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.12,question,Critical Information sharing and managing,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.12,question,Critical Information sharing and managing,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.13,question,Virtual meetings,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.13,question,Virtual meetings,2,"On demand and in person, is an individual voluntary process based on confidence",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.13,question,Virtual meetings,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.13,question,Virtual meetings,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.13,question,Virtual meetings,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.14,question,Social networking,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.14,question,Social networking,2,"On demand and in person, is an individual voluntary process based on confidence",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.14,question,Social networking,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.14,question,Social networking,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.7.14,question,Social networking,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8,subheading,There is a KM policy including,,,,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.1,question,Preservation of the institutional memory,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.1,question,Preservation of the institutional memory,2,"On demand and in person, is an individual voluntary process based on confident",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.1,question,Preservation of the institutional memory,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.1,question,Preservation of the institutional memory,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.1,question,Preservation of the institutional memory,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.2,question,Open access/open source,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.2,question,Open access/open source,2,"On demand and in person, is an individual voluntary process based on confident",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.2,question,Open access/open source,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.2,question,Open access/open source,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.2,question,Open access/open source,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.3,question,Research for health,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.3,question,Research for health,2,"On demand and in person, is an individual voluntary process based on confident",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.3,question,Research for health,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.3,question,Research for health,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.3,question,Research for health,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.4,question,Repositories,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.4,question,Repositories,2,"On demand and in person, is an individual voluntary process based on confident",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.4,question,Repositories,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.4,question,Repositories,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.4,question,Repositories,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.5,question,Information access,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.5,question,Information access,2,"On demand and in person, is an individual voluntary process based on confident",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.5,question,Information access,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.5,question,Information access,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.5,question,Information access,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.6,question,Editorial or publishing,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.6,question,Editorial or publishing,2,"On demand and in person, is an individual voluntary process based on confident",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.6,question,Editorial or publishing,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.6,question,Editorial or publishing,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.6,question,Editorial or publishing,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.7,question,Mentoring,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.7,question,Mentoring,2,"On demand and in person, is an individual voluntary process based on confident",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.7,question,Mentoring,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.7,question,Mentoring,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.7,question,Mentoring,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.8,question,Travel reports,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.8,question,Travel reports,2,"On demand and in person, is an individual voluntary process based on confident",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.8,question,Travel reports,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.8,question,Travel reports,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.8,question,Travel reports,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.9,question,Meeting reports,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.9,question,Meeting reports,2,"On demand and in person, is an individual voluntary process based on confident",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.9,question,Meeting reports,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.9,question,Meeting reports,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.9,question,Meeting reports,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.10,question,Communities of practice,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.10,question,Communities of practice,2,"On demand and in person, is an individual voluntary process based on confident",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.10,question,Communities of practice,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.10,question,Communities of practice,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.10,question,Communities of practice,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.11,question,Lessons learned,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.11,question,Lessons learned,2,"On demand and in person, is an individual voluntary process based on confident",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.11,question,Lessons learned,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.11,question,Lessons learned,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.11,question,Lessons learned,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.12,question,Critical Information sharing and managing,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.12,question,Critical Information sharing and managing,2,"On demand and in person, is an individual voluntary process based on confident",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.12,question,Critical Information sharing and managing,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.12,question,Critical Information sharing and managing,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.12,question,Critical Information sharing and managing,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.13,question,Virtual meetings,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.13,question,Virtual meetings,2,"On demand and in person, is an individual voluntary process based on confident",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.13,question,Virtual meetings,3,"Some facilities/units/areas have, as part of their institutional processes",scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.13,question,Virtual meetings,4,Formal process under development in the entire organization,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.13,question,Virtual meetings,5,Established in a formal process and operationalized among areas of the organization with continuous improvement,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.14,question,Social networking,1,No,scale,
IS4H_COUNTRY,Knowledge Management and Sharing,Knowledge Processes,KMSH_3.1.8.14,question,Social networking,2,"On demand and in person, is an individual voluntary process based on confident",scale,
