framework_id,domain,subdomain,item_id,item_type,question_text,maturity_level,text_english,response_type,scoring_note
IS4H_ORG,Innovation,Key Concepts,INO_4.1.4.3,question,Internet of Things,2,Developing (awareness among leadership and staff of basic concepts),scale,
IS4H_ORG,Innovation,Key Concepts,INO_4.1.4.3,question,Internet of Things,3,Competent (concept strengthening is part of a training program),scale,
IS4H_ORG,Innovation,Key Concepts,INO_4.1.4.3,question,Internet of Things,4,Advanced (Continuous capacity building framework includes concept),scale,
IS4H_ORG,Innovation,Key Concepts,INO_4.1.4.3,question,Internet of Things,5,Expert (Health staff and leadership incorporate functionally their conceptual knowledge in their routine activities),scale,
IS4H_ORG,Innovation,Key Concepts,INO_4.1.4.4,question,Data management and governance,1,Beginner,scale,
IS4H_ORG,Innovation,Key Concepts,INO_4.1.4.4,question,Data management and governance,2,Developing (awareness among leadership and staff of basic concepts),scale,
IS4H_ORG,Innovation,Key Concepts,INO_4.1.4.4,question,Data management and governance,3,Competent (concept strengthening is part of a training program),scale,
IS4H_ORG,Innovation,Key Concepts,INO_4.1.4.4,question,Data management and governance,4,Advanced (Continuous capacity building framework includes concept),scale,
IS4H_ORG,Innovation,Key Concepts,INO_4.1.4.4,question,Data management and governance,5,Expert (Health staff and leadership incorporate functionally their conceptual knowledge in their routine activities),scale,
IS4H_ORG,Innovation,Key Concepts,INO_4.1.4.5,question,Open data,1,Beginner,scale,
IS4H_ORG,Innovation,Key Concepts,INO_4.1.4.5,question,Open data,2,Developing (awareness among leadership and staff of basic concepts),scale,
IS4H_ORG,Innovation,Key Concepts,INO_4.1.4.5,question,Open data,3,Competent (concept strengthening is part of a training program),scale,
IS4H_ORG,Innovation,Key Concepts,INO_4.1.4.5,question,Open data,4,Advanced (Continuous capacity building framework includes concept),scale,
IS4H_ORG,Innovation,Key Concepts,INO_4.1.4.5,question,Open data,5,Expert (Health staff and leadership incorporate functionally their conceptual knowledge in their routine activities),scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2,heading,Health Analysis for Decision-Making,,"A systematic approach for health needs assessments; accessibility of essential information; advanced analytical techniques to support real time clinical, management, policy and decision making.",,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.1,question,Health Analysis for Decision-Making,1,"Standard statistical analysis is routinely applied to available health data to generate reports on health status and outcomes. Most health analysis is focused on the generation of indicators, although other types of health analysis are done on an ad hoc basis are required for special presentations and projects. Information is used to support decision-making in limited circumstances, and evidence-informed decision making is rarely integrated into the policy and management culture.",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.1,question,Health Analysis for Decision-Making,2,There is evidence that data and information are routinely used to support policy and management decision-making based on mostly descriptive analysis.,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.1,question,Health Analysis for Decision-Making,3,"All essential information to support population monitoring, management, policy decision-making is readily accessible, and end-users have on-demand access to information products or health analysis resources. There is capability among technical and managerial staff for evidence-informed decision-making. A range of defined health analysis approaches are routinely applied (e.g., ASIS ARMAR7, Health Inequalities, Multiple Cause of Death Analysis, etc.).",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.1,question,Health Analysis for Decision-Making,4,"There is advanced capacity among technical staff. Continuous capacity building (investment in skills, tools, partnerships) for more advanced approaches of health analysis.",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.1,question,Health Analysis for Decision-Making,5,"There is expert knowledge and capacity among technical staff that go beyond routine analysis required. There is annual capacitation and budget towards training. Health analysis can be done real-time and routine clinical, management and policy decision-making are based on timely analysis. Data driven decision-making. for public health strategies and activities.",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.2,subheading,Staff skills and knowledge to analyze the data are:,,,,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.2.1,question,Descriptive analysis,1,No knowledge or beginner,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.2.1,question,Descriptive analysis,2,Developing (awareness of the key concepts among leadership and staff),scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.2.1,question,Descriptive analysis,3,Competent (health analysis skills strengthening is part of a training program),scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.2.1,question,Descriptive analysis,4,Advanced (Continuous capacity building framework on health analysis in place),scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.2.1,question,Descriptive analysis,5,Expert (Health staff and leadership incorporate health analysis in their routine activities),scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.2.2,question,Inferential statistics,1,No knowledge or beginner,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.2.2,question,Inferential statistics,2,Developing (awareness of the key concepts among leadership and staff),scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.2.2,question,Inferential statistics,3,Competent (health analysis skills strengthening is part of a training program),scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.2.2,question,Inferential statistics,4,Advanced (Continuous capacity building framework on health analysis in place),scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.2.2,question,Inferential statistics,5,Expert (Health staff and leadership incorporate health analysis in their routine activities),scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.2.3,question,Data visualization and exploratory data analysis,1,No knowledge or beginner,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.2.3,question,Data visualization and exploratory data analysis,2,Developing (awareness of the key concepts among leadership and staff),scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.2.3,question,Data visualization and exploratory data analysis,3,Competent (health analysis skills strengthening is part of a training program),scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.2.3,question,Data visualization and exploratory data analysis,4,Advanced (Continuous capacity building framework on health analysis in place),scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.2.3,question,Data visualization and exploratory data analysis,5,Expert (Health staff and leadership incorporate health analysis in their routine activities),scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.2.4,question,"Public Health Modeling/Data science: Predictive analysis based on machine learning, deep learning neural networks; clustering, anomaly, association rule mining, prediction",1,No knowledge or beginner,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.2.4,question,"Public Health Modeling/Data science: Predictive analysis based on machine learning, deep learning neural networks; clustering, anomaly, association rule mining, prediction",2,Developing (awareness of the key concepts among leadership and staff),scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.2.4,question,"Public Health Modeling/Data science: Predictive analysis based on machine learning, deep learning neural networks; clustering, anomaly, association rule mining, prediction",3,Competent (health analysis skills strengthening is part of a training program),scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.2.4,question,"Public Health Modeling/Data science: Predictive analysis based on machine learning, deep learning neural networks; clustering, anomaly, association rule mining, prediction",4,Advanced (Continuous capacity building framework on health analysis in place),scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.2.4,question,"Public Health Modeling/Data science: Predictive analysis based on machine learning, deep learning neural networks; clustering, anomaly, association rule mining, prediction",5,Expert (Health staff and leadership incorporate health analysis in their routine activities),scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.3,subheading,Health analysis approaches are applied,,,,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.3.1,question,Descriptive (summary) analysis,1,No,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.3.1,question,Descriptive (summary) analysis,2,Some teams/units/departments do but not routinely,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.3.1,question,Descriptive (summary) analysis,3,Some teams/units/departments do routinely,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.3.1,question,Descriptive (summary) analysis,4,Fully implemented at the public health system,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.3.1,question,Descriptive (summary) analysis,5,"Yes, fully implemented at the institutional health system",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.3.2,question,Inferential statistics,1,No,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.3.2,question,Inferential statistics,2,Some teams/units/departments do but not routinely,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.3.2,question,Inferential statistics,3,Some teams/units/departments do routinely,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.3.2,question,Inferential statistics,4,Fully implemented at the public health system,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.3.2,question,Inferential statistics,5,"Yes, fully implemented at the institutional health system",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.3.3,question,Data visualization and exploratory data analysis,1,No,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.3.3,question,Data visualization and exploratory data analysis,2,Some teams/units/departments do but not routinely,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.3.3,question,Data visualization and exploratory data analysis,3,Some teams/units/departments do routinely,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.3.3,question,Data visualization and exploratory data analysis,4,Fully implemented at the public health system,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.3.3,question,Data visualization and exploratory data analysis,5,"Yes, fully implemented at the institutional health system",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.3.4,question,"Public Health Modeling/Data science: Predictive analysis based on machine learning, deep learning neural networks; clustering, anomaly, association rule mining, prediction",1,No,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.3.4,question,"Public Health Modeling/Data science: Predictive analysis based on machine learning, deep learning neural networks; clustering, anomaly, association rule mining, prediction",2,Some teams/units/departments do but not routinely,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.3.4,question,"Public Health Modeling/Data science: Predictive analysis based on machine learning, deep learning neural networks; clustering, anomaly, association rule mining, prediction",3,Some teams/units/departments do routinely,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.3.4,question,"Public Health Modeling/Data science: Predictive analysis based on machine learning, deep learning neural networks; clustering, anomaly, association rule mining, prediction",4,Fully implemented at the public health system,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.3.4,question,"Public Health Modeling/Data science: Predictive analysis based on machine learning, deep learning neural networks; clustering, anomaly, association rule mining, prediction",5,"Yes, fully implemented at the institutional health system",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.4,question,Institutional strategic plan is based on data driven situation analysis,1,there is not current institutional strategic plan,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.4,question,Institutional strategic plan is based on data driven situation analysis,2,there is a current institutional strategic plan but data is not recent,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.4,question,Institutional strategic plan is based on data driven situation analysis,3,there is a current institutional strategic plan,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.4,question,Institutional strategic plan is based on data driven situation analysis,4,"there is a current institutional strategic plan, accessible online, which includes trend analysis",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.4,question,Institutional strategic plan is based on data driven situation analysis,5,"there is a current institutional strategic plan, accessible online, which includes trend analysis and burden of disease analysis and health systems strength analysis",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5,subheading,"Health analysis available allow prioritization, monitoring and evaluation, benchmarking",,,,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.1,question,Causes of Death analysis,1,irregular and isolated analysis are available but do not allow prioritization,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.1,question,Causes of Death analysis,2,"isolated and irregular analysis are done, which are used for prioritization",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.1,question,Causes of Death analysis,3,analysis institutionalized but not implemented that would allow continuous prioritization/M&E,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.1,question,Causes of Death analysis,4,"institutionalized and implemented that allow continuous prioritization/M&E but operationally issues exist (representativeness, timeliness)",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.1,question,Causes of Death analysis,5,"Health analysis to identify vulnerable populations at institutional, subinstitutional and local level are done for monitoring and targeting interventions (data flow, timeliness, representativeness optimal)",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.2,question,Live births analysis,1,irregular and isolated analysis are available but do not allow prioritization,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.2,question,Live births analysis,2,"isolated and irregular analysis are done, which are used for prioritization",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.2,question,Live births analysis,3,analysis institutionalized but not implemented that would allow continuous prioritization/M&E,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.2,question,Live births analysis,4,"institutionalized and implemented that allow continuous prioritization/M&E but operationally issues exist (representativeness, timeliness)",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.2,question,Live births analysis,5,"Health analysis to identify vulnerable populations at institutional, subinstitutional and local level are done for monitoring and targeting interventions (data flow, timeliness, representativeness optimal)",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.3,question,Maternal and neonatal mortality analysis,1,irregular and isolated analysis are available but do not allow prioritization,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.3,question,Maternal and neonatal mortality analysis,2,"isolated and irregular analysis are done, which are used for prioritization",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.3,question,Maternal and neonatal mortality analysis,3,analysis institutionalized but not implemented that would allow continuous prioritization/M&E,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.3,question,Maternal and neonatal mortality analysis,4,"institutionalized and implemented that allow continuous prioritization/M&E but operationally issues exist (representativeness, timeliness)",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.3,question,Maternal and neonatal mortality analysis,5,"Health analysis to identify vulnerable populations at institutional, subinstitutional and local level are done for monitoring and targeting interventions (data flow, timeliness, representativeness optimal)",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.4,question,Non Communicable Diseases analysis,1,irregular and isolated analysis are available but do not allow prioritization,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.4,question,Non Communicable Diseases analysis,2,"isolated and irregular analysis are done, which are used for prioritization",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.4,question,Non Communicable Diseases analysis,3,analysis institutionalized but not implemented that would allow continuous prioritization/M&E,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.4,question,Non Communicable Diseases analysis,4,"institutionalized and implemented that allow continuous prioritization/M&E but operationally issues exist (representativeness, timeliness)",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.4,question,Non Communicable Diseases analysis,5,"Health analysis to identify vulnerable populations at institutional, subinstitutional and local level are done for monitoring and targeting interventions (data flow, timeliness, representativeness optimal)",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.5,question,Communicable Diseases analysis,1,irregular and isolated analysis are available but do not allow prioritization,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.5,question,Communicable Diseases analysis,2,"isolated and irregular analysis are done, which are used for prioritization",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.5,question,Communicable Diseases analysis,3,analysis institutionalized but not implemented that would allow continuous prioritization/M&E,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.5,question,Communicable Diseases analysis,4,"institutionalized and implemented that allow continuous prioritization/M&E but operationally issues exist (representativeness, timeliness)",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.5,question,Communicable Diseases analysis,5,"Health analysis to identify vulnerable populations at institutional, subinstitutional and local level are done for monitoring and targeting interventions (data flow, timeliness, representativeness optimal)",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.6,question,Vaccine preventable diseases analysis,1,irregular and isolated analysis are available but do not allow prioritization,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.6,question,Vaccine preventable diseases analysis,2,"isolated and irregular analysis are done, which are used for prioritization",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.6,question,Vaccine preventable diseases analysis,3,analysis institutionalized but not implemented that would allow continuous prioritization/M&E,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.6,question,Vaccine preventable diseases analysis,4,"institutionalized and implemented that allow continuous prioritization/M&E but operationally issues exist (representativeness, timeliness)",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.6,question,Vaccine preventable diseases analysis,5,"Health analysis to identify vulnerable populations at institutional, subinstitutional and local level are done for monitoring and targeting interventions (data flow, timeliness, representativeness optimal)",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.7,question,Risk factors,1,irregular and isolated analysis are available but do not allow prioritization,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.7,question,Risk factors,2,"isolated and irregular analysis are done, which are used for prioritization",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.7,question,Risk factors,3,analysis institutionalized but not implemented that would allow continuous prioritization/M&E,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.7,question,Risk factors,4,"institutionalized and implemented that allow continuous prioritization/M&E but operationally issues exist (representativeness, timeliness)",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.7,question,Risk factors,5,"Health analysis to identify vulnerable populations at institutional, subinstitutional and local level are done for monitoring and targeting interventions (data flow, timeliness, representativeness optimal)",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.8,question,Health Systems and Coverage analysis,1,irregular and isolated analysis are available but do not allow prioritization,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.8,question,Health Systems and Coverage analysis,2,"isolated and irregular analysis are done, which are used for prioritization",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.8,question,Health Systems and Coverage analysis,3,analysis institutionalized but not implemented that would allow continuous prioritization/M&E,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.8,question,Health Systems and Coverage analysis,4,"institutionalized and implemented that allow continuous prioritization/M&E but operationally issues exist (representativeness, timeliness)",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.5.8,question,Health Systems and Coverage analysis,5,"Health analysis to identify vulnerable populations local level are done for monitoring and targeting interventions (data flow, timeliness, representativeness optimal)",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.6,question,Health analysis is focused on,1,Descript of current health situation,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.6,question,Health analysis is focused on,2,Descript of current health situation; Cases detection,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.6,question,Health analysis is focused on,3,"Description of current health situation, detect, monitor",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.6,question,Health analysis is focused on,4,"Descript, detect, monitor, raise awareness, and past trends",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.6,question,Health analysis is focused on,5,"Descript, detect, monitor, raise awareness and provide insights, past trends and forecasting",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.7,question,The organization has a formal mechanism for human resources development on health analysis,1,No,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.7,question,The organization has a formal mechanism for human resources development on health analysis,2,No formal mechanism: Some teams/units/departments encourage their HR for development but is not formalized and is based on individual commitment,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.7,question,The organization has a formal mechanism for human resources development on health analysis,3,In process of implementation in entire institution that Health analysis training is included in HR policy.,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.7,question,The organization has a formal mechanism for human resources development on health analysis,4,"Yes, but not fully implemented, implementation plan, effective resources allocation, etc.",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.7,question,The organization has a formal mechanism for human resources development on health analysis,5,"Yes, fully implemented and resourced and staff is continuously trained",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.8,question,The organization has a formal mechanism for human resources development on information systems for health,1,No,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.8,question,The organization has a formal mechanism for human resources development on information systems for health,2,Some teams/units/departments encourage their HR for development but is not formalized and is based on individual commitment,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.8,question,The organization has a formal mechanism for human resources development on information systems for health,3,"In process of implementation in entire institution, IS4H development mechanism is being included into the HR policy.",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.8,question,The organization has a formal mechanism for human resources development on information systems for health,4,"Yes, but not fully implemented, implementation plan, effective resources allocation, etc.",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.8,question,The organization has a formal mechanism for human resources development on information systems for health,5,"Yes, fully implemented and resourced and staff is continuously trained",scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.9,question,"Uses of non-conventional databases (e.g. emergency calls, absence in school, etc.) to support decision-making in public health",1,No,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.9,question,"Uses of non-conventional databases (e.g. emergency calls, absence in school, etc.) to support decision-making in public health",2,Some teams/units/departments do but not routinely,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.9,question,"Uses of non-conventional databases (e.g. emergency calls, absence in school, etc.) to support decision-making in public health",3,Some teams/units/departments do routinely,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.9,question,"Uses of non-conventional databases (e.g. emergency calls, absence in school, etc.) to support decision-making in public health",4,Fully implemented at the public health system,scale,
IS4H_ORG,Innovation,Health Analysis for Decision-Making,INO_4.2.9,question,"Uses of non-conventional databases (e.g. emergency calls, absence in school, etc.) to support decision-making in public health",5,"Yes, fully implemented at the institutional health system",scale,
IS4H_ORG,Innovation,Tools,INO_4.3,heading,Tools,,Health analysis and business intelligence tools are available for advanced approaches to health information.,,
IS4H_ORG,Innovation,Tools,INO_4.3.1,question,Tools,1,"Basic tools are routinely used for health analysis (e.g., spreadsheets, MS EXCEL, Access, etc.)",scale,
IS4H_ORG,Innovation,Tools,INO_4.3.1,question,Tools,2,"Basic tools are routinely used for health analysis (e.g., spreadsheets, statistical packages, etc.) and data is stored in relational databases",scale,
IS4H_ORG,Innovation,Tools,INO_4.3.1,question,Tools,3,"Advanced tools are routinely used for health analysis (e.g., spreadsheets, statistical packages, etc.) and all data is stored in relational databases",scale,
