framework_id,domain,subdomain,item_id,item_type,question_text,response_type,maturity_1,maturity_2,maturity_3,maturity_4,maturity_5,scoring_note,maturity_level,text_english
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.2,maturity_question,There is a documented and formally adopted structure (organigram) for the institution.,scale,No formal institutional structure is defined.,"Yes, but the institutional structure has not yet been formally approved or published.","Yes, but IS4H roles and responsibilities are not fully reflected.","Yes, with IS4H roles and responsibilities fully reflected.","Yes, with IS4H fully reflected and aligned with institutional structures across multisectoral partners.",,,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.3,maturity_question,The overall leadership and accountability for IS4H is defined.,scale,IS4H responsibility is not currently defined and there is no clear leadership for IS4H.,"Responsibility for IS4H is defined within institution for teams/units/departments, but there is no clear leadership for IS4H.","Leadership for IS4H is defined, and there are formal plans for institutional re-structuring to clearly define roles and responsibilities within the institution.","Responsibility for IS4H is defined and integrated in the institution, and leadership is well defined.",Leadership and accountabilities for IS4H are well defined across multi-sectoral national partners.,,,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.4,maturity_question,Change management program is integrated into the institutional culture-capacity.,scale,There is no awareness of the importance of change management at the leadership level.,"There is awareness of principles, but no institutional capacity to implement change management methodologies",Some capacity for change management but lack institutional resources,There is a formal and efficient change management program unit or team.,Change management is an integral part of initiatives and projects,,,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.5,subheading,There are formally defined institutional functions for:,,,,,,,,,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.5.1,maturity_question,Information Technology Management,scale,Some IS4H functions formally present and performed with significant gaps.,"Most functions are performed but not formally defined, and/or there are overlapping accountabilities or duplication of efforts.","Functions are defined, and there are plans to address gaps and to align accountabilities.",Functions are fully defined and accountabilities are aligned within the institution,Functions are fully defined and accountabilities are aligned across multisectoral partners,,,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.5.2,maturity_question,Information Management and Analysis,scale,Some IS4H functions formally present and performed with significant gaps.,"Most functions are performed but not formally defined, and/or there are overlapping accountabilities or duplication of efforts.","Functions are defined, and there are plans to address gaps and to align accountabilities.",Functions are fully defined and accountabilities are aligned within the institution,Functions are fully defined and accountabilities are aligned across multisectoral partners,,,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.5.3,maturity_question,Health Informatics,scale,Some IS4H functions formally present and performed with significant gaps.,"Most functions are performed but not formally defined, and/or there are overlapping accountabilities or duplication of efforts.","Functions are defined, and there are plans to address gaps and to align accountabilities.",Functions are fully defined and accountabilities are aligned within the institution,Functions are fully defined and accountabilities are aligned across multisectoral partners,,,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.5.4,maturity_question,Knowledge and Performance Management,scale,Some IS4H functions formally present and performed with significant gaps.,"Most functions are performed but not formally defined, and/or there are overlapping accountabilities or duplication of efforts.","Functions are defined, and there are plans to address gaps and to align accountabilities.",Functions are fully defined and accountabilities are aligned within the institution,Functions are fully defined and accountabilities are aligned across multisectoral partners,,,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.6,subheading,There are policies and standard operating procedures defined to guide activities and processes within the IS4H core functions:,,,,,,,,,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.6.1,maturity_question,Information Technology Management,scale,"There are few, if any, policies/SOPs defined to guide the activities and processes across IS4H domains.","There are some policies/SOPs defined to guide IS4H activities and processes, but many are out of date, or not formally adopted within the institution","Specific gaps in policies/SOPs have been identified, and there are plans in progress to update and adopt policies/SOPs within the institution",Policies/SOPs are well defined and formally adopted to guide IS4H activities and processes within the institution,"Policies/SOPs are to guide IS4H activities and processes, and are integrated and aligned across multisectoral stakeholders.",,,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.6.2,maturity_question,Information Management and Analysis,scale,"There are few, if any, policies/SOPs defined to guide the activities and processes across IS4H domains.","There are some policies/SOPs defined to guide IS4H activities and processes, but many are out of date, or not formally adopted within the institution","Specific gaps in policies/SOPs have been identified, and there are plans in progress to update and adopt policies/SOPs within the institution",Policies/SOPs are well defined and formally adopted to guide IS4H activities and processes within the institution,"Policies/SOPs are to guide IS4H activities and processes, and are integrated and aligned across multi-sectoral stakeholders.",,,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.6.3,maturity_question,Health Informatics,scale,"There are few, if any, policies/SOPs defined to guide the activities and processes across IS4H domains.","There are some policies/SOPs defined to guide IS4H activities and processes, but many are out of date, or not formally adopted within institution","Specific gaps in policies/SOPs have been identified, and there are plans in progress to update and adopt policies/SOPs within institution",Policies/SOPs are well defined and formally adopted to guide IS4H activities and processes within the institution,"Policies/SOPs are to guide IS4H activities and processes, and are integrated and aligned across multi-sectoral stakeholders.",,,
IS4H_ORG,Management and Governance,Institutional Structure and Functions,MGO_1.3.6.4,maturity_question,Knowledge and Performance Management,scale,"There are few, if any, policies/SOPs defined to guide the activities and processes across IS4H domains.","There are some policies/SOPs defined to guide IS4H activities and processes, but many are out of date, or not formally adopted within institution","Specific gaps in policies/SOPs have been identified, and there are plans in progress to update and adopt policies/SOPs within institution",Policies/SOPs are well defined and formally adopted to guide IS4H activities and processes within the institution,"Policies/SOPs are to guide IS4H activities and processes, and are integrated and aligned across multi-sectoral stakeholders.",,,
IS4H_ORG,Management and Governance,Financial Resources,MGO_1.4,heading,Financial Resources,,,,,,,,,"Budget for IS4H implementation, sustainability, investment. Resources mobilization plans and ERP systems."
IS4H_ORG,Management and Governance,Financial Resources,MGO_1.4.1,maturity_question,Financial Resources,scale,"IS4H activities/resources are not formally identified in unit/department budgets. While it is sometimes possible to secure one-time financial resources for IS4H investments, required investments are difficult to sustain.","IS4H activities are identified in unit/department annual budgets of institution, but are not integrated or aligned across units/departments. The financial resources requirements to effectively sustain IS4H have been identified, but there is no plan to address gaps.",There is a plan in place for resource mobilization for specific IS4H capital investments. Financial resources secured for the sustainable implementation. Operations of IS4H have been secured with annual budgets.,An IS4H investment framework is established at the institutional level.,"IS4H is fully sustainable, supported by an investment model that ensures the required human resources, processes, legal-ethical framework, knowledge and technologies are available to deliver ISH effectively, and to continually invest in new capabilities as they emerge.",,,
IS4H_ORG,Management and Governance,Financial Resources,MGO_1.4.2,maturity_question,Financial requirements and resources for IS4H are available.,scale,"Financial requirements for IS4H are not known, although it is sometime possible to secure one-time, limited financial resources.","Financial resource requirements for some components of IS4H are known, but there is no plan in place to address financial resource gaps.","Financial requirements for IS4H are known. Although the required financial resources are not fully available, there is a resource mobilization strategy in place.",There is an IS4H investment framework at the institutional level that identifies financial resource requirements and investment sources.,"IS4H is sustainable supported by an investment model that address both short-term operational finance resource requirements, and longer-term innovation and capacity development.",,,
IS4H_ORG,Management and Governance,Financial Resources,MGO_1.4.3,maturity_question,"There are formal budgets for planning, implementing and sustaining IS4H.",scale,Budgets do not specifically include line-items for IS4H components.,"Budgets do no include specific line-items for IS4H components, but budgets do include IS4H components under other line-items (e.g. program budgets).","Units/departments have line-items for some IS4H components in their budgets, but it is not possible to roll-up these budgets at the institutional level.",There are specific budget line-items for IS4H components that are consistent across units/departments and that can be rolled up across the institution,There are specific budget line-items for IS4H components that are consistent across multi-sectoral stakeholders that can be rolled up at the institutional level.,,,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5,heading,Human Resources,,,,,,,,,"Human capital for planning, implementing, and managing IS4H. Competency building activities to strengthen to IS4H skills. Job functions identified to effectively support IS4H."
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.1,maturity_question,Human Resources,scale,There is little awareness of the human resource requirements to support IS4H.,"There are identified human resource constraints for planning, implementing, and managing IS4H, but there is no formal plan for addressing human resource needs.","Skills and job functions required to effectively support IS4H have been identified, although not all resources have yet been secured. There are is some evidence of competency building activities (training, workshops, conferences) for IS4H domains but these are typically ad hoc.","Sufficient human resources with the required skills to effectively implement and sustain IS4H have been secured. Relevant IS4H skills and competency development are integrated into training plans for leadership, management and staff.",There is a institutional strategy for building IS4H human resource competencies that includes international educational institutions to ensure the long term availability of skilled IS4H resources.,,,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.2,subheading,There are identified human resource requirements for:,,,,,,,,,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.2.1,maturity_question,Information Technology Management,scale,No IS4H human resource requirements have been identified.,"Human resource requirements have been identified, but there are no formal plans to address gaps",There are short-term plans in place to address human resource gaps.,There is a long-term IS4H human resources strategy in place that reflects the overall IS4H strategic priorities.,There is a institutional IS4H human resource strategy in place aligned with multisectoral partners.,,,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.2.2,maturity_question,Information Management and Analysis,scale,No IS4H human resource requirements have been identified.,"Human resource requirements have been identified, but there are no formal plans to address gaps",There are short-term plans in place to address human resource gaps.,There is a long-term IS4H human resources strategy in place that reflects the overall IS4H strategic priorities.,There is an institutional IS4H human resource strategy in place aligned with multisectoral partners.,,,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.2.3,maturity_question,Health Informatics,scale,No IS4H human resource requirements have been identified.,"Human resource requirements have been identified, but there are no formal plans to address gaps",There are short-term plans in place to address human resource gaps.,There is a long-term IS4H human resources strategy in place that reflects the overall IS4H strategic priorities.,There is an institutional IS4H human resource strategy in place aligned with multisectoral partners.,,,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.2.4,maturity_question,Knowledge and Performance Management,scale,No IS4H human resource requirements have been identified.,"Human resource requirements have been identified, but there are no formal plans to address gaps",There are short-term plans in place to address human resource gaps.,There is a long-term IS4H human resources strategy in place that reflects the overall IS4H strategic priorities.,There is an institutional IS4H human resource strategy in place aligned with multisectoral partners.,,,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.3,subheading,Human resources with the required knowledge and skills to effectively implement and sustain IS4H are available:,,,,,,,,,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.3.1,maturity_question,Information Technology Management,scale,There are few IS4H human resources available.,"There are some IS4H human resources available, but not sufficient to effectively plan and implement IS4H.","There are IS4H human resources available, but recruitment and retention of skilled resources is an ongoing challenge.",There is enough human resource capacity to effectively sustain IS4H.,There is enough human resource capacity to drive continuous innovation across all the core IS4H domains.,,,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.3.2,maturity_question,Information Management and Analysis,scale,There are few IS4H human resources available.,"There are some IS4H human resources available, but not sufficient to effectively plan and implement IS4H.","There are IS4H human resources available, but recruitment and retention of skilled resources is an ongoing challenge.",There is enough human resource capacity to effectively sustain IS4H.,There is enough human resource capacity to drive continuous innovation across all the core IS4H domains.,,,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.3.3,maturity_question,Health Informatics,scale,There are few IS4H human resources available.,"There are some IS4H human resources available, but not sufficient to effectively plan and implement IS4H.","There are IS4H human resources available, but recruitment and retention of skilled resources is an ongoing challenge.",There is enough human resource capacity to effectively sustain IS4H.,There is enough human resource capacity to drive continuous innovation across all the core IS4H domains.,,,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.3.4,maturity_question,Knowledge and Performance Management,scale,There are few IS4H human resources available.,"There are some IS4H human resources available, but not sufficient to effectively plan and implement IS4H.","There are IS4H human resources available, but recruitment and retention of skilled resources is an ongoing challenge.",There is enough human resource capacity to effectively sustain IS4H.,There is enough human resource capacity to drive continuous innovation across all the core IS4H domains.,,,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.4,subheading,"Leadership and staff have knowledge of key IS4H concepts to effectively plan, implement and support IS4H across the entire institutions.",,,,,,,,,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.4.1,maturity_question,Information Technology Management,scale,There is a low level of awareness among leadership and staff on key IS4H concepts.,There is a developing awareness among leadership and staff of key IS4H concepts.,"There is adequate knowledge among leadership and staff on key IS4H concepts/skills, and there are ad hoc competency building activities to address knowledge/skill gaps.","Leadership and staff have strong knowledge and understanding of key IS4H concepts, and there is a formal IS4H competency building framework in place.",Leadership and staff have expert level knowledge of key IS4H concepts and skills.,,,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.4.2,maturity_question,Information Management and Analysis,scale,There is a low level of awareness among leadership and staff on key IS4H concepts.,There is a developing awareness among leadership and staff of key IS4H concepts.,"There is adequate knowledge among leadership and staff on key IS4H concepts/skills, and there are ad hoc competency building activities to address knowledge/skill gaps.","Leadership and staff have strong knowledge and understanding of key IS4H concepts, and there is a formal IS4H competency building framework in place.",Leadership and staff have expert level knowledge of key IS4H concepts and skills.,,,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.4.3,maturity_question,Health Informatics,scale,There is a low level of awareness among leadership and staff on key IS4H concepts.,There is a developing awareness among leadership and staff of key IS4H concepts.,"There is adequate knowledge among leadership and staff on key IS4H concepts/skills, and there are ad hoc competency building activities to address knowledge/skill gaps.","Leadership and staff have strong knowledge and understanding of key IS4H concepts, and there is a formal IS4H competency building framework in place.",Leadership and staff have expert level knowledge of key IS4H concepts and skills.,,,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.4.4,maturity_question,Knowledge and Performance Management,scale,There is a low level of awareness among leadership and staff on key IS4H concepts.,There is a developing awareness among leadership and staff of key IS4H concepts.,"There is adequate knowledge among leadership and staff on key IS4H concepts/skills, and there are ad hoc competency building activities to address knowledge/skill gaps.","Leadership and staff have strong knowledge and understanding of key IS4H concepts, and there is a formal IS4H competency building framework in place.",Leadership and staff have expert level knowledge of key IS4H concepts and skills.,,,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.5,subheading,"There is capacity within the institution to educate, train and strengthen the IS4H workforce:",,,,,,,,,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.5.1,maturity_question,Information Technology Management,scale,There is no institutional capacity to educate and train human resources.,There is some technical training capacity in the institution.,There is adequate technical training capacity in the institution.,There is technical training capacity in the institution in collaboration with academia,"There is technical and managerial training capacity in the institution in collaboration with academia, continous and high quality level education for all levels (junior, mid- and senior level)",,,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.5.2,maturity_question,Information Management and Analysis,scale,There is no institutional capacity to educate and train human resources.,There is some technical training capacity in the institution.,There is adequate technical training capacity in the institution.,There is technical training capacity in the institution provided with external resources.,"There is technical and managerial training capacity in the institution in collaboration with academia, continous and high quality level education for all levels (junior, mid- and senior level)",,,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.5.3,maturity_question,Health Informatics,scale,There is no institutional capacity to educate and train human resources.,There is some technical training capacity in the institution.,There is adequate technical training capacity in the institution.,There is technical training capacity in the institution provided with external resources.,"There is technical and managerial training capacity in the institution in collaboration with academia, continous and high quality level education for all levels (junior, mid- and senior level)",,,
IS4H_ORG,Management and Governance,Human Resources,MGO_1.5.5.4,maturity_question,Knowledge and Performance Management,scale,There is no institutional capacity to educate and train human resources.,There is some technical training capacity in the institution.,There is adequate technical training capacity in the institution.,There is technical training capacity in the institution provided with external resources.,"There is technical and managerial training capacity in the institution in collaboration with academia, continous and high quality level education for all levels (junior, mid- and senior level)",,,
IS4H_ORG,Management and Governance,Multisectoral Collaboration,MGO_1.6,heading,Multisectoral Collaboration,,,,,,,,,Relations with public and private key stakeholders at institutional and interinstitutional level.
IS4H_ORG,Management and Governance,Multisectoral Collaboration,MGO_1.6.1,maturity_question,Multisectoral Collaboration,scale,Identified key stakeholders are from the public health sector exclusively.,"There are some relationships with other public sector stakeholder for specific some information and service needs. However, engagement and coordination is ad hoc.","Informal relationships have been established with key multisectoral national actors, including private sector institutions.","Formal relationships have been established with multisectoral actors, including the private sector. There are examples are collaborative initiatives between multisector partners.","IS4H governance includes representation from multi-sectoral partners. IS4H roles, responsibilities and functions are aligned across multisectoral partners.",,,
IS4H_ORG,Management and Governance,Multisectoral Collaboration,MGO_1.6.2,subheading,There are established relationships with other public sector stakeholders for information sharing and coordination.,,,,,,,,,
IS4H_ORG,Management and Governance,Multisectoral Collaboration,MGO_1.6.2.1,maturity_question,National statistics sector,scale,No relationships,"Information sharing with other health system stakeholders is ad hoc, for some specific information needs.","Information sharing with public sector stakeholders happens routinely, but not based on a formal agreement.",There are specific formal intersectoral agreements for information sharing.,Institutional IS4H governance structure provides formal arrangements for the sharing of information across multisectoral partners.,,,
IS4H_ORG,Management and Governance,Multisectoral Collaboration,MGO_1.6.2.2,maturity_question,Economy,scale,No relationships,"Information sharing with other health system stakeholders is ad hoc, for some specific information needs.","Information sharing with public sector stakeholders happens routinely, but not based on a formal agreement.",There are specific formal intersectoral agreements for information sharing.,Institutional IS4H governance structure provides formal arrangements for the sharing of information across multisectoral partners.,,,
IS4H_ORG,Management and Governance,Multisectoral Collaboration,MGO_1.6.2.3,maturity_question,Education,scale,No relationships,"Information sharing with other health system stakeholders is ad hoc, for some specific information needs.","Information sharing with public sector stakeholders happens routinely, but not based on a formal agreement.",There are specific formal intersectoral agreements for information sharing.,Institutional IS4H governance structure provides formal arrangements for the sharing of information across multisectoral partners.,,,
IS4H_ORG,Management and Governance,Multisectoral Collaboration,MGO_1.6.2.4,maturity_question,Social services,scale,No relationships,"Information sharing with other health system stakeholders is ad hoc, for some specific information needs.","Information sharing with public sector stakeholders happens routinely, but not based on a formal agreement.",There are specific formal intersectoral agreements for information sharing.,Institutional IS4H governance structure provides formal arrangements for the sharing of information across multisectoral partners.,,,
IS4H_ORG,Management and Governance,Multisectoral Collaboration,MGO_1.6.2.5,maturity_question,Police/justice,scale,No relationships,"Information sharing with other health system stakeholders is ad hoc, for some specific information needs.","Information sharing with public sector stakeholders happens routinely, but not based on a formal agreement.",There are specific formal intersectoral agreements for information sharing.,Institutional IS4H governance structure provides formal arrangements for the sharing of information across multisectoral partners.,,,
IS4H_ORG,Management and Governance,Multisectoral Collaboration,MGO_1.6.2.6,maturity_question,Environment,scale,No relationships,"Information sharing with other health system stakeholders is ad hoc, for some specific information needs.","Information sharing with public sector stakeholders happens routinely, but not based on a formal agreement.",There are specific formal intersectoral agreements for information sharing.,Institutional IS4H governance structure provides formal arrangements for the sharing of information across multisectoral partners.,,,
IS4H_ORG,Management and Governance,Multisectoral Collaboration,MGO_1.6.3,maturity_question,There are established relationships with private sector stakeholders for information sharing and coordination.,scale,No relationships,"Information sharing with private sector stakeholders is ad hoc, for some specific information needs.","Information sharing with private sector stakeholders happens routinely, but not based on a formal agreement.",There are specific formal agreements for information sharing with private sector stakeholders.,Institutional IS4H governance structure provides formal arrangements for the sharing of information across private sector partners.,,,
IS4H_ORG,Management and Governance,Multisectoral Collaboration,MGO_1.6.4,maturity_question,There are established relationships with international institutions and NGOs for information sharing and coordination.,scale,No relationships with international institutions/NGO stakeholders.,"Information sharing with international/NGO stakeholders is ad hoc, for some specific information needs.","Information sharing with international institutions/NGO stakeholders happens routinely, but not based on a formal agreement.",There are specific formal agreements for information sharing with international/NGO stakeholders.,Institutional IS4H governance structure provides formal arrangements for the sharing of information across international/NGO partners.,,,
IS4H_ORG,Management and Governance,"Legislation, Policy and Compliance",MGO_1.7,heading,"Legislation, Policy and Compliance",,,,,,,,,"Key and core legislation, policy and compliance mechanisms, elements to enable IS4H implementation, operation and maintenance."
IS4H_ORG,Management and Governance,"Legislation, Policy and Compliance",MGO_1.7.1,maturity_question,"Legislation, Policy and Compliance",scale,"There is some awareness that there are gaps in legislation, policy and compliance mechanisms that create barriers to the effective use of IS4H, but specific gaps and needs have not been formally documented.","Requirements for IS4H enabling legislation, policy and compliance mechanism have been identified, but solutions have not yet implemented.","There are policies and SOPs that address ethical use and protection of health data (e.g., privacy, security, secondary use), but there may be gaps in regulation or legislation.","The legislation, policies, and compliance mechanism required to effectively implement and operate IS4H are implemented.","The legal-ethical framework fully enables the use of information and technology to improve health outcomes and the performance of the health system while protecting individuals and populations, and is responsive to emerging innovations.",,,
IS4H_ORG,Management and Governance,"Legislation, Policy and Compliance",MGO_1.7.2,subheading,There is a legislation/regulation for the mandatory reporting of:,,,,,,,,,
IS4H_ORG,Management and Governance,"Legislation, Policy and Compliance",MGO_1.7.2.1,maturity_question,Vital Statistics,scale,No or not sure.,"Yes, but out of date or not adequate.","Yes, but out of date or not adequate. However, there are formal plans in place to address gaps.","Yes, up to date, implemented and routinely maintained.","Yes, and mechanism are able to accommodate emergent requirements driven by innovations or new strategic priorities.",,,
IS4H_ORG,Management and Governance,"Legislation, Policy and Compliance",MGO_1.7.2.2,maturity_question,Maternal Mortality,scale,No or not sure.,"Yes, but out of date or not adequate.","Yes, but out of date or not adequate. However, there are formal plans in place to address gaps.","Yes, up to date, implemented and routinely maintained.","Yes, and mechanism are able to accommodate emergent requirements driven by innovations or new strategic priorities.",,,
IS4H_ORG,Management and Governance,"Legislation, Policy and Compliance",MGO_1.7.2.3,maturity_question,Neonatal Mortality,scale,No or not sure.,"Yes, but out of date or not adequate.","Yes, but out of date or not adequate. However, there are formal plans in place to address gaps.","Yes, up to date, implemented and routinely maintained.","Yes, and mechanism are able to accommodate emergent requirements driven by innovations or new strategic priorities.",,,
IS4H_ORG,Management and Governance,"Legislation, Policy and Compliance",MGO_1.7.2.4,maturity_question,Non Communicable Diseases,scale,No or not sure.,"Yes, but out of date or not adequate.","Yes, but out of date or not adequate. However, there are formal plans in place to address gaps.","Yes, up to date, implemented and routinely maintained.","Yes, and mechanism are able to accommodate emergent requirements driven by innovations or new strategic priorities.",,,
IS4H_ORG,Management and Governance,"Legislation, Policy and Compliance",MGO_1.7.2.5,maturity_question,Communicable Diseases,scale,No or not sure.,"Yes, but out of date or not adequate.","Yes, but out of date or not adequate. However, there are formal plans in place to address gaps.","Yes, up to date, implemented and routinely maintained.","Yes, and mechanism are able to accommodate emergent requirements driven by innovations or new strategic priorities.",,,
IS4H_ORG,Management and Governance,"Legislation, Policy and Compliance",MGO_1.7.2.6,maturity_question,Disability,scale,No or not sure.,"Yes, but out of date or not adequate.","Yes, but out of date or not adequate. However, there are formal plans in place to address gaps.","Yes, up to date, implemented and routinely maintained.","Yes, and mechanism are able to accommodate emergent requirements driven by innovations or new strategic priorities.",,,
IS4H_ORG,Management and Governance,"Legislation, Policy and Compliance",MGO_1.7.2.7,maturity_question,Immunizations,scale,No or not sure.,"Yes, but out of date or not adequate.","Yes, but out of date or not adequate. However, there are formal plans in place to address gaps.","Yes, up to date, implemented and routinely maintained.","Yes, and mechanism are able to accommodate emergent requirements driven by innovations or new strategic priorities.",,,
IS4H_ORG,Management and Governance,"Legislation, Policy and Compliance",MGO_1.7.2.8,maturity_question,Risk Factors,scale,No or not sure.,"Yes, but out of date or not adequate.","Yes, but out of date or not adequate. However, there are formal plans in place to address gaps.","Yes, up to date, implemented and routinely maintained.","Yes, and mechanism are able to accommodate emergent requirements driven by innovations or new strategic priorities.",,,
IS4H_ORG,Management and Governance,"Legislation, Policy and Compliance",MGO_1.7.2.9,maturity_question,Health Systems,scale,No or not sure.,"Yes, but out of date or not adequate.","Yes, but out of date or not adequate. However, there are formal plans in place to address gaps.","Yes, up to date, implemented and routinely maintained.","Yes, and mechanism are able to accommodate emergent requirements driven by innovations or new strategic priorities.",,,
IS4H_ORG,Management and Governance,"Legislation, Policy and Compliance",MGO_1.7.3,subheading,There are compliance mechanisms for mandatory reporting for the following types of data:,,,,,,,,,
