framework_id,domain,subdomain,item_id,item_type,question_text,response_type,maturity_1,maturity_2,maturity_3,maturity_4,maturity_5,scoring_note,maturity_level,text_english
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.8.4,maturity_question,Institutional Strategic Plan,scale,Not collected,"Sex, age","Sex, age, subnational level","Age by birth date, sex, subnational level, income level, education level","Age by birth date, sex, income level, education level and other equity characteristics relevant to country (e.g. ethnicity, migration status, disability, sexual identity, etc.) at lowest admin level",,,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.8.5,maturity_question,Vital Statistics data,scale,Not collected,"Sex, age","Sex, age, subnational level","Age by birth date, sex, subnational level, income level, education level","Age by birth date, sex, income level, education level and other equity characteristics relevant to country (e.g. ethnicity, migration status, disability, sexual identity, etc.) at lowest admin level",,,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.8.6,maturity_question,Life Course and Family data,scale,Not collected,"Sex, age","Sex, age, subnational level","Age by birth date, sex, subnational level, income level, education level","Age by birth date, sex, income level, education level and other equity characteristics relevant to country (e.g. ethnicity, migration status, disability, sexual identity, etc.) at lowest admin level",,,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.8.7,maturity_question,Noncommunicable diseases data,scale,Not collected,"Sex, age","Sex, age, subnational level","Age by birth date, sex, subnational level, income level, education level","Age by birth date, sex, income level, education level and other equity characteristics relevant to country (e.g. ethnicity, migration status, disability, sexual identity, etc.) at lowest admin level",,,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.8.8,maturity_question,Communicable Diseases data,scale,Not collected,"Sex, age","Sex, age, subnational level","Age by birth date, sex, subnational level, income level, education level","Age by birth date, sex, income level, education level and other equity characteristics relevant to country (e.g. ethnicity, migration status, disability, sexual identity, etc.) at lowest admin level",,,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.8.9,maturity_question,Health Systems and Services data,scale,Not collected,"Sex, age","Sex, age, subnational level","Age by birth date, sex, subnational level, location, income level, education level","Age by birth date, sex, income level, education level and other equity characteristics relevant to country (e.g. ethnicity, migration status, disability, sexual identity, etc.) at lowest admin level",,,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.8.10,maturity_question,Health Emergencies data,scale,Not collected,"Sex, age","Sex, age, subnational level","Age by birth date, sex, subnational level, income level, education level","Age by birth date, sex, income level, education level and other equity characteristics relevant to country (e.g. ethnicity, migration status, disability, sexual identity, etc.) at lowest admin level",,,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9,subheading,"Data quality (completeness, consistency, accuracy, timeliness, interpretability) for programmatic indicators:",,,,,,,,,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.1,maturity_question,Regional Core Indicators,scale,Not available,"Data is collected, but often not used due to completeness, consistency and accuracy problems.",There are known completeness and accuracy problems for some data elements. Data from different sources are often not comparable due to quality issues.,"Data is generally complete, consistent and accurate for all data elements for at least 10 years. Biases/issues are known and analyses can be accordingly adjusted. Data is comparable across sources and time.","Data is reliable, complete and accurate for at least 20 years.",,,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.2,maturity_question,Health Related Sustainable Development Goals,scale,Not available,"Data is collected, but often not used due to completeness, consistency and accuracy problems.",There are known completeness and accuracy problems for some data elements. Data from different sources are often not comparable due to quality issues.,"Data is generally complete, consistent and accurate for all data elements for at least 10 years. Biases/issues are known and analyses can be accordingly adjusted. Data is comparable across sources and time.","Data is reliable, complete and accurate for at least 20 years.",,,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.3,maturity_question,Universal Health Coverage,scale,Not available,"Data is collected, but often not used due to completeness, consistency and accuracy problems.",There are known completeness and accuracy problems for some data elements. Data from different sources are often not comparable due to quality issues.,"Data is generally complete, consistent and accurate for all data elements for at least 10 years. Biases/issues are known and analyses can be accordingly adjusted. Data is comparable across sources and time.","Data is reliable, complete and accurate for at least 20 years.",,,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.4,maturity_question,Institutional Strategic Plan,scale,Not available,"Data is collected, but often not used due to completeness, consistency and accuracy problems.",There are known completeness and accuracy problems for some data elements. Data from different sources are often not comparable due to quality issues.,"Data is generally complete, consistent and accurate for all data elements for at least 10 years. Biases/issues are known and analyses can be accordingly adjusted. Data is comparable across sources and time.","Data is reliable, complete and accurate for at least 20 years.",,,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.5,maturity_question,Vital Statistics data,scale,Not available,"Data is collected, but often not used due to completeness, consistency and accuracy problems.",There are known completeness and accuracy problems for some data elements. Data from different sources are often not comparable due to quality issues.,"Data is generally complete, consistent and accurate for all data elements for at least 10 years. Biases/issues are known and analyses can be accordingly adjusted. Data is comparable across sources and time.","Data is reliable, complete and accurate for at least 20 years.",,,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.6,maturity_question,Life Course and Family data,scale,Not available,"Data is collected, but often not used due to completeness, consistency and accuracy problems.",There are known completeness and accuracy problems for some data elements. Data from different sources are often not comparable due to quality issues.,"Data is generally complete, consistent and accurate for all data elements for at least 10 years. Biases/issues are known and analyses can be accordingly adjusted. Data is comparable across sources and time.","Data is reliable, complete and accurate for at least 20 years.",,,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.7,maturity_question,Noncommunicable diseases data,scale,Not available,"Data is collected, but often not used due to completeness, consistency and accuracy problems.",There are known completeness and accuracy problems for some data elements. Data from different sources are often not comparable due to quality issues.,"Data is generally complete, consistent and accurate for all data elements for at least 10 years. Biases/issues are known and analyses can be accordingly adjusted. Data is comparable across sources and time.","Data is reliable, complete and accurate for at least 20 years.",,,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.8,maturity_question,Communicable Diseases data,scale,Not available,"Data is collected, but often not used due to completeness, consistency and accuracy problems.",There are known completeness and accuracy problems for some data elements. Data from different sources are often not comparable due to quality issues.,"Data is generally complete, consistent and accurate for all data elements for at least 10 years. Biases/issues are known and analyses can be accordingly adjusted. Data is comparable across sources and time.","Data is reliable, complete and accurate for at least 20 years.",,,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.9,maturity_question,Health Systems and Services data,scale,Not available,"Data is collected, but often not used due to completeness, consistency and accuracy problems.",There are known completeness and accuracy problems for some data elements. Data from different sources are often not comparable due to quality issues.,"Data is generally complete, consistent and accurate for all data elements for at least 10 years. Biases/issues are known and analyses can be accordingly adjusted. Data is comparable across sources and time.","Data is reliable, complete and accurate for at least 20 years.",,,
IS4H_ORG,Data Management and Information Technologies,Data Sources,DMO_2.1.9.10,maturity_question,Health Emergencies data,scale,Not available,"Data is collected, but often not used due to completeness, consistency and accuracy problems.",There are known completeness and accuracy problems for some data elements. Data from different sources are often not comparable due to quality issues.,"Data is generally complete, consistent and accurate for all data elements for at least 10 years. Biases/issues are known and analyses can be accordingly adjusted. Data is comparable across sources and time.","Data is reliable, complete and accurate for at least 20 years.",,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2,heading,Information Products,,,,,,,,,Health data that are processed and published openly in a variety of formats that accomplish the different needs of IS4H constituencies.
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.1,maturity_question,Information Products,scale,Information products and specifically health related indicators are generally not shared. The institution relies heavily on estimates from other institutions.,"Some information products are generated, but not routinely, and require intensive work and use of resources. Data is not readily shared across units, with stakeholders or public. Sharing data frequently requires permission from senior levels.",A range of information products are efficiently and routinely produced from varies entities' information systems that may complement each other. Dissemination of information products is typically limited to senior-level decision makers.,"Information products are routinely produced that meet the specific needs of various stakeholders, and are routinely distributed to stakeholders at all levels of the health system.",Information products are developed from a range of structured and unstructured data sources. Data for decision-making is available in near real time to all stakeholders.,,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.2,maturity_question,"Information products (Information products are: bulletins, briefings, newsletters, technical reports, article, online shared database, infographics, fact sheets…Information products are not travel reports, presentations,.)",scale,no products,information products are produced upon demand,information products are infrequently produced,information products are frequently produced,a variety of information products are regularly produced and shared real time or/and upon receiving,,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3,subheading,Access and dissemination of indicators,,,,,,,,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.1,maturity_question,Regional Core Indicators,scale,No dissemination,Upon request,Disseminated to senior authorities,Disseminated to stakeholders throughout the organization,Publicly available,,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.2,maturity_question,Health Related Sustainable Development Goals,scale,No dissemination,Upon request,Disseminated to senior authorities,Disseminated to stakeholders throughout the organization,Publicly available,,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.3,maturity_question,Universal Health Coverage,scale,No dissemination,Upon request,Disseminated to senior authorities,Disseminated to stakeholders throughout the organization,Publicly available,,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.4,maturity_question,Institutional Strategic Plan,scale,No dissemination,Upon request,Disseminated to senior authorities,Disseminated to stakeholders throughout the organization,Publicly available,,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.5,maturity_question,Vital Statistics data,scale,No dissemination,Upon request,Disseminated to senior authorities,Disseminated to stakeholders throughout the organization,Publicly available,,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.6,maturity_question,Life Course and Family data,scale,No dissemination,Upon request,Disseminated to senior authorities,Disseminated to stakeholders throughout the organization,Publicly available,,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.7,maturity_question,Noncommunicable diseases data,scale,No dissemination,Upon request,Disseminated to senior authorities,Disseminated to stakeholders throughout the organization,Publicly available,,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.8,maturity_question,Communicable Diseases data,scale,No dissemination,Upon request,Disseminated to senior authorities,Disseminated to stakeholders throughout the organization,Publicly available,,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.9,maturity_question,Health Systems and Services data,scale,No dissemination,Upon request,Disseminated to senior authorities,Disseminated to stakeholders throughout the organization,Publicly available,,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.3.10,maturity_question,Health Emergencies data,scale,No dissemination,Upon request,Disseminated to senior authorities,Disseminated to stakeholders throughout the organization,Publicly available,,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.4,maturity_question,Institutional Health Observatory is available,scale,No,An institutional platform is in development but not operational,An institutional platform exists and updated infrequently and with limited content of health data,"An institutional platform is updated frequently, timely with extensive coverage of health data","A well documented institutional platform is updated frequently with full coverage of health data, dissaggregeted data, and open access",,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5,subheading,Frequency of selected information products,,,,,,,,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.1,maturity_question,Programmatic health related core indicators,scale,Never,"Yes, but rarely",Ad hoc basis,"Frequently, but with no defined schedule",Routinely on a defined schedule,,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.2,maturity_question,Annual reports,scale,Never,"Yes, but rarely",Ad hoc basis,"Frequently, but with no defined schedule",Routinely on a defined schedule,,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.3,maturity_question,Epidemiological bulletins,scale,Never,"Yes, but rarely",Ad hoc basis,"Frequently, but with no defined schedule",Routinely on a defined schedule,,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.4,maturity_question,Academic papers,scale,Never,"Yes, but rarely",Ad hoc basis,"Frequently, but with no defined schedule",Routinely on a defined schedule,,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.5,maturity_question,Guidelines/protocols (evidence informed),scale,Never,"Yes, but rarely",Ad hoc basis,"Frequently, but with no defined schedule",Routinely on a defined schedule,,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.6,maturity_question,Policy briefs (evidence informed),scale,Never,"Yes, but rarely",Ad hoc basis,"Frequently, but with no defined schedule",Routinely on a defined schedule,,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.7,maturity_question,Health Situation Analysis,scale,Never,"Yes, but rarely",Ad hoc basis,"Frequently, but with no defined schedule",Routinely on a defined schedule,,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.8,maturity_question,Monitoring and Evaluation reports,scale,Never,"Yes, but rarely",Ad hoc basis,"Frequently, but with no defined schedule",Routinely on a defined schedule,,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.9,maturity_question,Media releases (evidence informed),scale,Never,"Yes, but rarely",Ad hoc basis,"Frequently, but with no defined schedule",Routinely on a defined schedule,,,
IS4H_ORG,Data Management and Information Technologies,Information Products,DMO_2.2.5.10,maturity_question,Social media (evidence informed),scale,Never,"Yes, but rarely",Ad hoc basis,"Frequently, but with no defined schedule",Routinely on a defined schedule,,,
IS4H_ORG,Data Management and Information Technologies,Standards for Quality and Interoperability,DMO_2.3,heading,Standards for Quality and Interoperability,,,,,,,,,"Use and availability of data standards, identifiers, standards for interoperability and institutional health information architecture"
IS4H_ORG,Data Management and Information Technologies,Standards for Quality and Interoperability,DMO_2.3.1,maturity_question,Standards for Quality and Interoperability,scale,"There are few, if any, formal data standards enforced.",Some standards are defined in individual data sources but are not consistent or available across data sources and/or entities. Standards for interoperability have been identified but not implemented.,"Some standards have been identified for specific data sources, and there are formal plans for adoption.",Standards have been formally adopted and the institutional health information architecture has been documented. An institutional identifier is available for integrating health data form all sources.,"Information systems for health are interoperable, enabled by a institutional infrastructure that uses international standards, technologies and architectures.",,,
IS4H_ORG,Data Management and Information Technologies,Standards for Quality and Interoperability,DMO_2.3.2,maturity_question,"Communication and data exchange standards and other that may apply (eg security, information, quality)",scale,No awareness or plans to adopt,"There is general awareness of the standards, but no plans to adopt.","Identified as a standard, with a formal plan for adoption",Formally defined and adopted institutionally.,Fully implemented institutionally,,,
IS4H_ORG,Data Management and Information Technologies,Standards for Quality and Interoperability,DMO_2.3.3,maturity_question,"IT Competencies for standards including data standards (WHO FIC, LOINC, CPT,..) messaging standards (HL7, FHIR, DICOM), and content standards (CDA) relevant to technical work area.",scale,No awareness,"There is general awareness of the standards, but no technical competencies","There is general awareness of the standards, and beginner technical competencies",Formally defined and advanced technical competencies,Fully techncial competency in team/unit/department,,,
IS4H_ORG,Data Management and Information Technologies,Standards for Quality and Interoperability,DMO_2.3.4,maturity_question,Common data model implemented,scale,No awareness or plans to adopt.,"There is general awareness of the standards, but no plans to adopt.","Identified as a standards, with a formal plan for adoption",Formally defined and adopted institutionally.,Fully implemented institutionally,,,
IS4H_ORG,Data Management and Information Technologies,Standards for Quality and Interoperability,DMO_2.3.5,subheading,A set of institutional agreed-upon health indicator and a corresponding compendium exists (definitions including technical specifications),,,,,,,,,
IS4H_ORG,Data Management and Information Technologies,Standards for Quality and Interoperability,DMO_2.3.5.1,maturity_question,Regional Core Indicators,scale,No awareness or plans to adopt.,"There is general awareness of the standards, but no plans to adopt.","Identified as a standard, with a formal plan for adoption",Formally defined and adopted institutionally.,Fully implemented institutionally and shared,,,
IS4H_ORG,Data Management and Information Technologies,Standards for Quality and Interoperability,DMO_2.3.5.2,maturity_question,Health Related Sustainable Development Goals,scale,No awareness or plans to adopt.,"There is general awareness of the standards, but no plans to adopt.","Identified as a standard, with a formal plan for adoption",Formally defined and adopted institutionally.,Fully implemented institutionally and shared,,,
